2	1	1.0
3	1	1.0
0	1	1.0
1	2	1.3010299956639813
3	1	1.0
1	1	1.0
3	1	1.0
0	1	1.0
1	1	1.0
3	1	1.0
3	1	1.0
0	2	1.3010299956639813
1	2	1.3010299956639813
2	1	1.0
1	1	1.0
0	2	1.3010299956639813
1	1	1.0
2	1	1.0
0	2	1.3010299956639813
1	1	1.0
0	1	1.0
1	1	1.0
2	1	1.0
2	1	1.0
3	1	1.0
3	1	1.0
0	1	1.0
1	1	1.0
0	1	1.0
